FileName | fileType | Tag(xpath or property) | tomlConfig | dataType | description | defaultValue | PossibleValues | Config Status
identity.xml | xml | /Server[1]/JDBCPersistenceManager[1]/SessionDataPersist[1]/OperationDataCleanUp[1]/Enable[1]/text()[1] | session_data.cleanup.clean_logged_out_sessions_at_immediate_cycle | Boolean | This property will enable cleaning logout sessions imediately in the next cycle. | TRUE |  | Templated
identity.xml | xml | /Server[1]/JDBCPersistenceManager[1]/SessionDataPersist[1]/OperationDataCleanUp[1]/CleanUpPeriod[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/JDBCPersistenceManager[1]/SessionDataPersist[1]/OperationDataCleanUp[1]/CleanUpTimeout[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/SupportedGrantTypes[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/SupportedGrantTypes[1]/SupportedGrantType[4] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/SAML2Grant[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/OpenIDConnect[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/OpenIDConnect[1]/IDTokenIssuerID[1]/text()[1] | oauth.oidc.id_token.issuer | String | ID toke issuer of WSO2 Identity Server | https://localhost:${carbon.management.port}/oauth2/token |  | Templated
identity.xml | xml | /Server[1]/OAuth[1]/OpenIDConnect[1]/IDTokenCustomClaimsCallBackHandler[1]/text()[1] | oauth.oidc.extensions.claim_callback_handler | String | CallBack handler for idtoken claims. | org.wso2.carbon.identity.openidconnect.SAMLAssertionClaimsCallback |  | Templated
identity.xml | xml | /Server[1]/OAuth[1]/OpenIDConnect[1]/IDTokenExpiration[1]/text()[1] | oauth.oidc.token_validation.id_token_validity | Int | ID token validity period | 3600 |  | Templated
identity.xml | xml | /Server[1]/OAuth[1]/OpenIDConnect[1]/SkipUserConsent[1]/text()[1] |  | Boolean | Enable prompting  | FALSE |  | Overriden by oauth.prompt_consent
identity.xml | xml | /Server[1]/OAuth[1]/OpenIDConnect[1]/IDTokenSubjectClaim[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/OpenIDConnect[1]/UserInfoEndpointClaimDialect[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/AppInfoCacheTimeout[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/AuthorizationGrantCacheTimeout[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/SessionDataCacheTimeout[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/ClaimCacheTimeout[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/EnableOAuthCache[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/OAuth[1]/ClientAuthHandlers[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/SSOService[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/SSOService[1]/IdentityProviderURL[1]/text()[1] | saml.endpoints.idp_url | String | SAML SSO URL of WSO2 Identity Server | https://localhost:${carbon.management.port}/samlsso |  | Templated
identity.xml | xml | /Server[1]/SSOService[1]/DefaultLogoutEndpoint[1]/text()[1] | saml.endpoints.logout | String | SAML logout URL of WSO2 Identity Server | https://localhost:${carbon.management.port}/authenticationendpoint/samlsso_logout.do |  | Templated
identity.xml | xml | /Server[1]/SSOService[1]/NotificationEndpoint[1]/text()[1] | saml.endpoints.notification | String | SAMLSSO notification endpoint of WSO2 Identity Server | https://localhost:${carbon.management.port}/authenticationendpoint/samlsso_notification.do |  | Templated
identity.xml | xml | /Server[1]/SSOService[1]/PersistanceCacheTimeout[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/SSOService[1]/SessionIndexCacheTimeout[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/SecurityTokenService[1]/IdentityProviderURL[1]/text()[1] | sts.endpoint.idp | String | Default value for IdentityProviderURL is  built in following format             https://<HostName>:<MgtTrpProxyPort except 443>/<ProxyContextPath>/services/wso2carbon-sts             If that doesn't satisfy uncomment the following config and explicitly configure the value | https://localhost:${carbon.management.port}/services/wso2carbon-sts |  | Templated
identity.xml | xml | /Server[1]/PassiveSTS[1]/IdentityProviderURL[1]/text()[1] | passive_sts.endpoints.idp | String | Passive STS enpoint URL of WSO2 Identity Server | https://localhost:${carbon.management.port}/passivests |  | Templated
identity.xml | xml | /Server[1]/PassiveSTS[1]/RetryURL[1]/text()[1] | passive_sts.endpoints.retry | String | Passive STS retry URL of WSO2 Identity Server | https://localhost:${carbon.management.port}/authenticationendpoint/retry.do |  | Templated
identity.xml | xml | /Server[1]/SCIM[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/SCIM[1]/UserEPUrl[1]/text()[1] | scim.endpoints.users_endpoint | String | SCIM default user-endpoint URL | https://localhost:${carbon.management.port}/wso2/scim/Users |  | Templated
identity.xml | xml | /Server[1]/SCIM[1]/GroupEPUrl[1]/text()[1] | scim.endpoints.groups_endpoint | String | SCIM default group endpoint URL | https://localhost:${carbon.management.port}/wso2/scim/Groups |  | Templated
identity.xml | xml | /Server[1]/SCIM[1]/SCIMAuthenticators[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[2] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[2]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[2]/@orderId |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[3] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[3]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[4] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[4]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[4]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[4]/@orderId |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[4]/@type |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[5] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[5]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[5]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[5]/@orderId |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[5]/@type |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[6] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[6]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[6]/@orderId |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[6]/@type |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[7] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[7]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[7]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[7]/@orderId |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[7]/@type |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[8] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[8]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[8]/@orderId |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/EventListeners[1]/EventListener[8]/@type |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[1]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[1]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[2] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[2]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[2]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[3] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[3]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[3]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[4] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[4]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[4]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[5] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[5]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[6] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[6]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[6]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[7] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[7]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[7]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[7]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[8] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[8]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[8]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[8]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[9] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[9]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[9]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[9]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[10] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[10]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[10]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[10]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[11] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[11]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[11]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[11]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[12] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[12]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[12]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[13] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[13]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[13]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14]/@enable |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[14]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[15] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[15]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[15]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[16] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[16]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[16]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[17] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[17]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[17]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[18] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[18]/@name |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/CacheConfig[1]/CacheManager[1]/Cache[18]/@timeout |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/SAML[1] |  |  |  |  |  | Not In Default
identity.xml | xml | /Server[1]/ISAnalytics[1] |  |  |  |  |  | Not In Default
